0; 0,000005
1; 0,000005
2; 0,000005
3; 0,000005
4; 0,000005
5; 0,000005
6; 0,000005
7; 0,000005
8; 0,000005
9; 0,000005
10; 0,000005
11; 0,000005
12; 0,000005
13; 0,000005
14; 0,000005
15; 0,000005
16; 0,000005
17; 0,000005
18; 0,000005
19; 0,000005
20; 0,000005
21; 0,000005
22; 0,000005
23; 0,000005
24; 0,000005
25; 0,000005
26; 0,000005
27; 0,000005
28; 0,000005
29; 0,000005
30; 0,000005
31; 0,000005
32; 0,000005
33; 0,000005
34; 0,000005
35; 0,000005
36; 0,000005
37; 0,000005
38; 0,000005
39; 0,000005
40; 0,000005
41; 0,000005
42; 0,000005
43; 0,000005
44; 0,000005
45; 0,000005
46; 0,000005
47; 0,000005
48; 0,000005
49; 0,000005
50; 0,000005
51; 0,000005
52; 0,000005
53; 0,000005
54; 0,000005
55; 0,000005
56; 0,000005
57; 0,000005
58; 0,000005
59; 0,000005
60; 0,000005
61; 0,000005
62; 0,000005
63; 0,000005
64; 0,000005
65; 0,000005
66; 0,000005
67; 0,000005
68; 0,000005
69; 0,000005
70; 0,000005
71; 0,000005
72; 0,000005
73; 0,000005
74; 0,000005
75; 0,000005
76; 0,000005
77; 0,000005
78; 0,000005
79; 0,000005
80; 0,000005
81; 0,000005
82; 0,000005
83; 0,000005
84; 0,000005
85; 0,000005
86; 0,000005
87; 0,000005
88; 0,000005
89; 0,000005
90; 0,000005
91; 0,000005
92; 0,000005
93; 0,000005
94; 0,000005
95; 0,000005
96; 0,000005
97; 0,000005
98; 0,000005
99; 0,000005
100; 0,000005
101; 0,000005
102; 0,000005
103; 0,000005
104; 0,000005
105; 0,000005
106; 0,000005
107; 0,000005
108; 0,000005
109; 0,000005
110; 0,000005
111; 0,000005
112; 0,000005
113; 0,000005
114; 0,000005
115; 0,000005
116; 0,000005
117; 0,000005
118; 0,000005
119; 0,000005
120; 0,000005
121; 0,000005
122; 0,000005
123; 0,000005
124; 0,000005
125; 0,000005
126; 0,000005
127; 0,000005
128; 0,000005
129; 0,000005
130; 0,000005
131; 0,000005
132; 0,000005
133; 0,000005
134; 0,000005
135; 0,000005
136; 0,000005
137; 0,000005
138; 0,000005
139; 0,000005
140; 0,000005
141; 0,000005
142; 0,000005
143; 0,000005
144; 0,000005
145; 0,000005
146; 0,000005
147; 0,000005
148; 0,000005
149; 0,000005
150; 0,000005
151; 0,000005
152; 0,000005
153; 0,000005
154; 0,000005
155; 0,000005
156; 0,000005
157; 0,000005
